race_course,race_no,datetime,distance,class,track_cond,track_rail,race_time,prize_money,position,horse_name,barrier,trainer,jockey,weight,prize,800m,400m,margin,horse_adjusted_t1_speed,sp,s_tab_win,s_tab_place
Rosehill Gardens,1,2022-09-24 11:55:00,1500,BM 64,4,True,90.35,120000,5,Ribeauville,13,D.A.J.Williams,T.Clark ,57.0,4750,3,3,1.49,61.813272496565716,17.00,0,0
Rosehill Gardens,1,2022-09-24 11:55:00,1500,BM 64,4,True,90.35,120000,6,Radiohead,10,M.J.Smith,J.Ford ,56.0,4000,12,13,1.97,61.7620218264571,17.00,0,0
Rosehill Gardens,1,2022-09-24 11:55:00,1500,BM 64,4,True,90.35,120000,7,Airliner,15,T.Robinson,T.Berry ,57.5,3500,15,8,2.18,61.73960061470291,9.00,0,0
Rosehill Gardens,1,2022-09-24 11:55:00,1500,BM 64,4,True,90.35,120000,8,Rebel's Edge,2,C.E.Stummer,T.Sherry ,56.0,3500,8,7,2.91,61.661664744407254,8.50,0,0
Rosehill Gardens,1,2022-09-24 11:55:00,1500,BM 64,4,True,90.35,120000,9,Jalmari,16,D.A.J.Williams,A.Bullock ,63.0,3500,14,16,3.35,61.614693101960356,11.00,0,0
Rosehill Gardens,1,2022-09-24 11:55:00,1500,BM 64,4,True,90.35,120000,10,Albert's Melody,5,K.A.Davison,E.Hennessy ,54.0,3500,4,4,3.45,61.604018085823895,51.00,0,0
Rosehill Gardens,1,2022-09-24 11:55:00,1500,BM 64,4,True,90.35,120000,11,Bridges To Babylon (NZ),11,S.I.Singleton,R.Dolan ,54.0,0,16,14,3.59,61.589073285532415,31.00,0,0
Rosehill Gardens,1,2022-09-24 11:55:00,1500,BM 64,4,True,90.35,120000,12,Dark Satin (NZ),14,J.Ponsonby,T.Schiller (a1.5),56.5,0,11,12,3.64,61.58373591971844,31.00,0,0
Rosehill Gardens,1,2022-09-24 11:55:00,1500,BM 64,4,True,90.35,120000,13,Apache Red,7,B.K.Lees,K.O'Hara ,54.0,0,9,10,4.81,61.45885101115397,31.00,0,0
Rosehill Gardens,1,2022-09-24 11:55:00,1500,BM 64,4,True,90.35,120000,14,Cubic Zirconia (NZ),9,L.A.Thomas,P.Scorse ,54.0,0,13,15,4.96,61.442841437381574,101.00,0,0
Rosehill Gardens,1,2022-09-24 11:55:00,1500,BM 64,4,True,90.35,120000,15,Eurellydidit,8,M.H.Stewart,A.Denby ,55.5,0,7,9,5.94,61.33825290137195,101.00,0,0
Rosehill Gardens,1,2022-09-24 11:55:00,1500,BM 64,4,True,90.35,120000,16,Antonio Giovanni,1,B.R.E.Thompson,J.Collett ,61.5,0,5,5,15.22,60.34849838535524,9.50,0,0
Rosehill Gardens,10,2022-09-24 17:25:00,1100,BM 78,4,True,63.92,150000,1,Fox Fighter,7,D.L.Payne,S.Clipperton ,56.0,76250,10,10,0,62.72107327377567,16.00,0,0
Rosehill Gardens,10,2022-09-24 17:25:00,1100,BM 78,4,True,63.92,150000,2,Winning Verse,11,M.Conners,J.Parr ,55.5,27250,2,2,0.28,62.67980533982786,10.00,0,0
Rosehill Gardens,10,2022-09-24 17:25:00,1100,BM 78,4,True,63.92,150000,3,Spiranac,8,R.Northam,R.Jones (a1.5),60.0,13050,12,12,1.27,62.53390930728327,61.00,0,0
Rosehill Gardens,10,2022-09-24 17:25:00,1100,BM 78,4,True,63.92,150000,4,Fire,9,M. & W. & J.Hawkes,T.Berry ,59.0,6700,7,6,1.37,62.51917368719098,4.00,0,0
Rosehill Gardens,10,2022-09-24 17:25:00,1100,BM 78,4,True,63.92,150000,5,A Very Fine Red,1,M.Newnham,T.Schiller (a1.5),59.5,5000,8,8,2.28,62.38509096745399,8.50,0,0
Rosehill Gardens,10,2022-09-24 17:25:00,1100,BM 78,4,True,63.92,150000,6,Tristate,12,A.J.Cummings,D.Gibbons (a3),61.5,4000,3,4,2.79,62.30995471694324,10.00,0,0
Rosehill Gardens,10,2022-09-24 17:25:00,1100,BM 78,4,True,63.92,150000,7,Starman,2,C.J.Waller,J.B.McDonald ,59.0,3500,9,9,3.32,62.23187881348762,7.50,0,0
Rosehill Gardens,10,2022-09-24 17:25:00,1100,BM 78,4,True,63.92,150000,8,Nasturtium,10,G.Ryan & S.Alexiou,T.Clark ,58.0,3500,1,1,4.15,62.1096230824499,17.00,0,0
Rosehill Gardens,10,2022-09-24 17:25:00,1100,BM 78,4,True,63.92,150000,9,Ebhaar,4,P. & P.Snowden,W.A.Pike ,54.0,3500,4,3,4.34,62.0816392506583,16.00,0,0
Rosehill Gardens,10,2022-09-24 17:25:00,1100,BM 78,4,True,63.92,150000,10,Julian Rock (FR),5,J.E.Dubois,J.Collett ,57.0,3500,13,13,4.4,62.07280243858032,41.00,0,0
Rosehill Gardens,10,2022-09-24 17:25:00,1100,BM 78,4,True,63.92,150000,11,Undeniable,3,M.C.Smith,E.Hennessy ,56.5,0,11,11,5.83,61.86221840561671,101.00,0,0
Rosehill Gardens,10,2022-09-24 17:25:00,1100,BM 78,4,True,63.92,150000,12,Authentic Jewel,6,B.S.Widdup,J.Ford ,58.5,0,5,5,5.93,61.84749416555079,31.00,0,0
Rosehill Gardens,10,2022-09-24 17:25:00,1100,BM 78,4,True,63.92,150000,13,Miss Dior,13,P. & P.Snowden,B.Shinn ,55.5,0,6,7,7.25,61.65315771613611,41.00,0,0
Rosehill Gardens,2,2022-09-24 12:30:00,1300,BM 70,4,True,76.62,120000,1,Adios Steve,12,D.L.Payne,J.Collett ,56.5,55000,3,2,0,62.63949660643282,12.00,0,0
Rosehill Gardens,2,2022-09-24 12:30:00,1300,BM 70,4,True,76.62,120000,2,Verbek (NZ),6,R. & L.Price,B.Shinn ,55.5,21750,9,10,0.08,62.62953254161119,5.00,0,0
Rosehill Gardens,2,2022-09-24 12:30:00,1300,BM 70,4,True,76.62,120000,3,Mayrose,2,J.G.Sargent,T.Schiller (a1.5),59.5,11250,11,11,0.44,62.58469565337789,8.50,0,0
Rosehill Gardens,2,2022-09-24 12:30:00,1300,BM 70,4,True,76.62,120000,4,Cool Lad,10,M.C.Smith,W.A.Pike ,55.0,6250,4,4,0.78,62.54235181305508,9.50,0,0
Rosehill Gardens,2,2022-09-24 12:30:00,1300,BM 70,4,True,76.62,120000,5,Annulus,14,S.Aspery,T.Clark ,56.0,4750,12,13,1.17,62.49378346258788,21.00,0,0
Rosehill Gardens,2,2022-09-24 12:30:00,1300,BM 70,4,True,76.62,120000,6,Trust The Process,3,B.Heys,C.Schofield ,57.0,4000,14,14,1.18,62.49253815576186,31.00,0,0
Rosehill Gardens,2,2022-09-24 12:30:00,1300,BM 70,4,True,76.62,120000,7,Rita May,8,G.L.Frazer,J.Ford ,55.5,3500,1,1,1.38,62.467632392052025,26.00,0,0
Rosehill Gardens,2,2022-09-24 12:30:00,1300,BM 70,4,True,76.62,120000,8,Kote,7,A.J.Cummings,T.Berry ,54.0,3500,5,3,1.47,62.45642503009733,5.50,0,0
Rosehill Gardens,2,2022-09-24 12:30:00,1300,BM 70,4,True,76.62,120000,9,Either Oar,5,G.M.Markwell,R.King ,55.0,3500,6,6,2.08,62.380467814125744,21.00,0,0
Rosehill Gardens,2,2022-09-24 12:30:00,1300,BM 70,4,True,76.62,120000,10,Concocted,11,N.C.Doyle,B.Avdulla ,57.5,3500,8,7,2.15,62.37175183528607,16.00,0,0
Rosehill Gardens,2,2022-09-24 12:30:00,1300,BM 70,4,True,76.62,120000,11,The Guru,4,T.M.Bateup,K.McEvoy ,58.5,0,13,12,3.92,62.151391066372604,26.00,0,0
Rosehill Gardens,2,2022-09-24 12:30:00,1300,BM 70,4,True,76.62,120000,12,All Machiavellian,1,R. & L.Price,D.Gibbons (a3),56.5,0,10,9,4.08,62.13147419994707,11.00,0,0
Rosehill Gardens,2,2022-09-24 12:30:00,1300,BM 70,4,True,76.62,120000,13,Oakfield Duke,9,K.L.Buchanan,A.Bullock ,60.0,0,7,8,4.26,62.10906827110804,11.00,0,0
Rosehill Gardens,2,2022-09-24 12:30:00,1300,BM 70,4,True,76.62,120000,14,Nictock,13,M.Conners,K.O'Hara ,57.0,0,2,5,8.85,61.53791293109772,18.00,0,0
Rosehill Gardens,3,2022-09-24 13:05:00,1900,BM 84,4,True,116.8,150000,1,Quality Time (GER),4,C.J.Waller,T.Berry ,54.5,76250,2,1,0,61.83796967268432,5.50,0,0
Rosehill Gardens,3,2022-09-24 13:05:00,1900,BM 84,4,True,116.8,150000,2,Alcyone,1,J.A.Cummings,S.Clipperton ,59.0,27250,5,4,2.4,61.6360836664228,5.00,0,0
Rosehill Gardens,3,2022-09-24 13:05:00,1900,BM 84,4,True,116.8,150000,3,Hameron (GB),12,C.J.Waller,W.A.Pike ,54.5,13050,10,9,3.96,61.50488311359989,5.50,0,0
Rosehill Gardens,3,2022-09-24 13:05:00,1900,BM 84,4,True,116.8,150000,4,Wicklow (IRE),2,C.J.Waller,J.B.McDonald ,58.0,6700,7,6,4.04,61.49815541938069,4.80,0,0
Rosehill Gardens,3,2022-09-24 13:05:00,1900,BM 84,4,True,116.8,150000,5,Caboche (NZ),6,C.J.Waller,J.Collett ,56.5,5000,6,7,4.61,61.450222122214285,9.00,0,0
Rosehill Gardens,3,2022-09-24 13:05:00,1900,BM 84,4,True,116.8,150000,6,Rousseau,8,C.J.Waller,B.Shinn ,59.0,4000,3,2,6.39,61.300552909636174,21.00,0,0
Rosehill Gardens,3,2022-09-24 13:05:00,1900,BM 84,4,True,116.8,150000,7,Outlandos,9,J.G.Sargent,K.McEvoy ,56.0,3500,12,11,6.92,61.2559935281123,41.00,0,0
Rosehill Gardens,3,2022-09-24 13:05:00,1900,BM 84,4,True,116.8,150000,8,Main Stage (NZ),11,G.M.Markwell,R.King ,53.5,3500,1,3,6.99,61.25010850007734,26.00,0,0
Rosehill Gardens,3,2022-09-24 13:05:00,1900,BM 84,4,True,116.8,150000,9,Kiss the Bride (NZ),10,B.Baker,D.Gibbons (a3),62.5,3500,9,8,7.17,61.23497575657805,13.00,0,0
Rosehill Gardens,3,2022-09-24 13:05:00,1900,BM 84,4,True,116.8,150000,10,True Marvel (FR),7,M.C.Smith,K.O'Hara ,55.5,3500,11,12,9.57,61.03323142679134,101.00,0,0
Rosehill Gardens,3,2022-09-24 13:05:00,1900,BM 84,4,True,116.8,150000,11,Yaletown,3,G.Waterhouse & A.Bott,T.Clark ,59.0,0,4,5,9.76,61.017262036110075,15.00,0,0
Rosehill Gardens,3,2022-09-24 13:05:00,1900,BM 84,4,True,116.8,150000,12,Pappalino (FR),5,M.C.Smith,E.Hennessy ,59.0,0,8,10,10.39,60.964313038058464,61.00,0,0
Rosehill Gardens,4,2022-09-24 13:40:00,2400,Group 3,4,True,149.34,200000,1,Grove Ferry (IRE),4,G.Waterhouse & A.Bott,T.Clark ,55.0,110000,4,3,0,62.200821217910494,4.20,0,0
Rosehill Gardens,4,2022-09-24 13:40:00,2400,Group 3,4,True,149.34,200000,2,Cadre Du Noir (USA),5,C.Maher & D.Eustace,J.B.McDonald ,58.0,36375,2,2,0.2,62.18742273434331,2.90,0,0
Rosehill Gardens,4,2022-09-24 13:40:00,2400,Group 3,4,True,149.34,200000,3,Herman Hesse (GB),1,C.Maher & D.Eustace,J.Collett ,54.0,17500,3,4,0.64,62.157946797395766,3.50,0,0
Rosehill Gardens,4,2022-09-24 13:40:00,2400,Group 3,4,True,149.34,200000,4,Mohican Heights (IRE),3,C.J.Waller,W.A.Pike ,55.0,8750,6,5,3.28,61.98111218617208,6.50,0,0
Rosehill Gardens,4,2022-09-24 13:40:00,2400,Group 3,4,True,149.34,200000,5,Fun Fact,6,B.Baker,R.King ,53.0,5375,1,1,4.49,61.900075042537786,9.00,0,0
Rosehill Gardens,4,2022-09-24 13:40:00,2400,Group 3,4,True,149.34,200000,6,Monreal (IRE),2,M.C.Smith,T.Schiller (a0),53.0,4000,5,6,6.65,61.75543256405848,61.00,0,0
Rosehill Gardens,5,2022-09-24 14:15:00,1400,BM 84,4,True,83.06,150000,1,Finepoint,6,C.J.Waller,K.McEvoy ,53.0,76250,4,4,0,62.583918941439556,5.00,0,0
Rosehill Gardens,5,2022-09-24 14:15:00,1400,BM 84,4,True,83.06,150000,2,Sibaaq (GB),12,A.S.Neasham,T.Berry ,57.0,27250,9,10,0.73,62.49956978254794,15.00,0,0
Rosehill Gardens,5,2022-09-24 14:15:00,1400,BM 84,4,True,83.06,150000,3,Maurice's Medad,9,B.Baker,J.Parr ,56.0,13050,8,7,0.87,62.48339416172891,15.00,0,0
Rosehill Gardens,5,2022-09-24 14:15:00,1400,BM 84,4,True,83.06,150000,4,Five Kingdom,3,M.J.Dale,C.Schofield ,58.0,6700,6,5,1.68,62.38981252325705,26.00,0,0
Rosehill Gardens,5,2022-09-24 14:15:00,1400,BM 84,4,True,83.06,150000,5,Arctic Thunder,10,G.Portelli,J.Collett ,57.0,5000,11,9,2.09,62.34244786581477,12.00,0,0
Rosehill Gardens,5,2022-09-24 14:15:00,1400,BM 84,4,True,83.06,150000,6,Munitions (USA),8,R.Litt,J.Ford ,57.5,4000,2,1,2.19,62.330895900732756,61.00,0,0
Rosehill Gardens,5,2022-09-24 14:15:00,1400,BM 84,4,True,83.06,150000,7,Ita,11,B.Baker,R.King ,54.0,3500,13,12,2.32,62.315878575080454,7.00,0,0
Rosehill Gardens,5,2022-09-24 14:15:00,1400,BM 84,4,True,83.06,150000,8,Diamil (IRE),4,J.O'Shea,J.B.McDonald ,61.0,3500,7,8,2.57,62.286999830303685,8.00,0,0
Rosehill Gardens,5,2022-09-24 14:15:00,1400,BM 84,4,True,83.06,150000,9,Solar Apex,13,C.J.Waller,D.Gibbons (a3),56.5,3500,12,13,2.61,62.28237932000681,16.00,0,0
Rosehill Gardens,5,2022-09-24 14:15:00,1400,BM 84,4,True,83.06,150000,10,Narrated,5,C.Maher & D.Eustace,R.Jones (a1.5),53.5,3500,3,3,3.4,62.19112926782613,7.00,0,0
Rosehill Gardens,5,2022-09-24 14:15:00,1400,BM 84,4,True,83.06,150000,11,Philipsburg (NZ),7,J.Ponsonby,T.Schiller (a1.5),54.5,0,10,11,3.84,62.14031060524577,21.00,0,0
Rosehill Gardens,5,2022-09-24 14:15:00,1400,BM 84,4,True,83.06,150000,12,Dream Circle,14,D.L.Payne,B.Shinn ,56.0,0,14,14,5.73,61.92205518480835,21.00,0,0
Rosehill Gardens,5,2022-09-24 14:15:00,1400,BM 84,4,True,83.06,150000,13,Dadoozdart (GB),2,M. & W. & J.Hawkes,W.A.Pike ,58.5,0,5,6,6.29,61.857397469721654,51.00,0,0
Rosehill Gardens,5,2022-09-24 14:15:00,1400,BM 84,4,True,83.06,150000,14,Puntura (NZ),1,B.S.Baldwin,T.Clark ,59.5,0,1,2,6.47,61.83661565914894,8.00,0,0
Rosehill Gardens,6,2022-09-24 14:50:00,1100,Listed,4,True,63.38,160000,1,Economics,5,A.S.Neasham,C.Schofield ,56.0,83000,2,2,0,63.255459193116764,4.60,0,0
Rosehill Gardens,6,2022-09-24 14:50:00,1100,Listed,4,True,63.38,160000,2,Opal Ridge,1,L.J.Pepper,B.Avdulla ,54.0,29400,3,3,1.65,63.01022947673658,2.70,0,0
Rosehill Gardens,6,2022-09-24 14:50:00,1100,Listed,4,True,63.38,160000,3,Hawaii Five Oh,3,M.J.Freedman,T.Berry ,56.0,14200,6,5,2.88,62.82746626046794,8.00,0,0
Rosehill Gardens,6,2022-09-24 14:50:00,1100,Listed,4,True,63.38,160000,4,Wingardium,2,B.Baker,R.King ,54.0,7200,4,4,6.01,62.36255758696403,14.00,0,0
Rosehill Gardens,6,2022-09-24 14:50:00,1100,Listed,4,True,63.38,160000,5,Semillion,4,M. & W. & J.Hawkes,W.A.Pike ,58.5,5000,1,1,7.41,62.15469132362492,3.10,0,0
Rosehill Gardens,6,2022-09-24 14:50:00,1100,Listed,4,True,63.38,160000,6,Another Cognac,6,B.Heys,B.Shinn ,56.0,4000,5,6,7.66,62.117577575430495,21.00,0,0
Rosehill Gardens,7,2022-09-24 15:25:00,1400,Group 2,4,True,83.04,400000,1,Nimalee,15,M.C.Smith,R.Bayliss ,58.0,230000,2,2,0,62.59899213964319,8.50,0,0
Rosehill Gardens,7,2022-09-24 15:25:00,1400,Group 2,4,True,83.04,400000,2,Palaisipan,16,C.J.Munce,D.M.Lane ,56.0,74500,4,5,0.06,62.59205735535677,10.00,0,0
Rosehill Gardens,7,2022-09-24 15:25:00,1400,Group 2,4,True,83.04,400000,3,Pippali,1,J.C.Coyle,K.McEvoy ,54.0,36500,5,4,0.62,62.52733535297628,81.00,0,0
Rosehill Gardens,7,2022-09-24 15:25:00,1400,Group 2,4,True,83.04,400000,4,Espiona,14,C.J.Waller,J.B.McDonald ,55.0,17500,12,12,1.47,62.42910575731661,4.00,0,0
Rosehill Gardens,7,2022-09-24 15:25:00,1400,Group 2,4,True,83.04,400000,5,Electric Girl,7,M. & W. & J.Hawkes,C.Schofield ,56.0,9500,6,6,1.51,62.42448346034353,11.00,0,0
Rosehill Gardens,7,2022-09-24 15:25:00,1400,Group 2,4,True,83.04,400000,6,Katalin,9,J.A.Cummings,T.Clark ,54.0,5000,7,8,1.59,62.415238939846475,7.50,0,0
Rosehill Gardens,7,2022-09-24 15:25:00,1400,Group 2,4,True,83.04,400000,7,Expat (NZ),2,M.Newnham,T.Sherry ,56.0,5000,1,1,1.87,62.38288388948635,17.00,0,0
Rosehill Gardens,7,2022-09-24 15:25:00,1400,Group 2,4,True,83.04,400000,8,Jamaea,5,R. & L.Price,T.Berry ,56.5,5000,9,10,1.92,62.377106328216904,13.00,0,0
Rosehill Gardens,7,2022-09-24 15:25:00,1400,Group 2,4,True,83.04,400000,9,Mirra Vision,10,P. & P.Snowden,S.Clipperton ,55.0,5000,3,3,2.06,62.360929360315716,21.00,0,0
Rosehill Gardens,7,2022-09-24 15:25:00,1400,Group 2,4,True,83.04,400000,10,Dynasties,3,P. & P.Snowden,B.Shinn ,54.0,5000,8,7,2.97,62.255786388659274,26.00,0,0
Rosehill Gardens,7,2022-09-24 15:25:00,1400,Group 2,4,True,83.04,400000,11,Startantes,8,R.L.Heathcote,J.Collett ,58.0,0,13,14,3.84,62.155276961364585,8.50,0,0
Rosehill Gardens,7,2022-09-24 15:25:00,1400,Group 2,4,True,83.04,400000,12,Meg,13,M.J.Dale,T.Schiller (a0),54.0,0,15,16,3.92,62.14603529854975,26.00,0,0
Rosehill Gardens,7,2022-09-24 15:25:00,1400,Group 2,4,True,83.04,400000,13,My Whisper,6,P. & P.Snowden,W.A.Pike ,55.0,0,10,11,4.24,62.109069630476114,21.00,0,0
Rosehill Gardens,7,2022-09-24 15:25:00,1400,Group 2,4,True,83.04,400000,14,Dalchini,4,L. & C.Curtis,J.Ford ,54.0,0,11,9,4.31,62.100983600332476,41.00,0,0
Rosehill Gardens,7,2022-09-24 15:25:00,1400,Group 2,4,True,83.04,400000,15,Gin Martini (NZ),12,J.G.Sargent,B.Avdulla ,54.0,0,16,13,5.56,61.956602893009396,101.00,0,0
Rosehill Gardens,7,2022-09-24 15:25:00,1400,Group 2,4,True,83.04,400000,16,Riduna,11,G.Waterhouse & A.Bott,R.King ,54.0,0,14,15,6.93,61.798389278948534,26.00,0,0
Rosehill Gardens,8,2022-09-24 16:05:00,1400,Group 1,4,True,82.56,1000000,1,Jacquinot,4,M.Price & M.Kent (Jnr),D.M.Lane ,56.5,603300,10,10,0,62.962939768362034,6.50,0,0
Rosehill Gardens,8,2022-09-24 16:05:00,1400,Group 1,4,True,82.56,1000000,2,In Secret,2,J.A.Cummings,J.B.McDonald ,54.5,190000,4,4,0.24,62.93503968885725,2.30,0,0
Rosehill Gardens,8,2022-09-24 16:05:00,1400,Group 1,4,True,82.56,1000000,3,Zou Tiger,14,J.O'Shea,B.J.Melham ,56.5,96000,1,1,1.4,62.80020178264649,51.00,0,0
Rosehill Gardens,8,2022-09-24 16:05:00,1400,Group 1,4,True,82.56,1000000,4,Golden Mile,10,J.A.Cummings,S.Clipperton ,56.5,42000,2,2,1.47,62.79206567451032,7.00,0,0
Rosehill Gardens,8,2022-09-24 16:05:00,1400,Group 1,4,True,82.56,1000000,5,Fireburn,15,G.Portelli,B.Avdulla ,54.5,21000,14,13,1.91,62.74092615041676,11.00,0,0
Rosehill Gardens,8,2022-09-24 16:05:00,1400,Group 1,4,True,82.56,1000000,6,She's Extreme,5,A.J.Cummings,T.Berry ,54.5,10000,5,5,3.09,62.60379397029152,9.00,0,0
Rosehill Gardens,8,2022-09-24 16:05:00,1400,Group 1,4,True,82.56,1000000,7,Sejardan,7,G.Portelli,J.Collett ,56.5,10000,8,9,3.32,62.577067317128304,31.00,0,0
Rosehill Gardens,8,2022-09-24 16:05:00,1400,Group 1,4,True,82.56,1000000,8,Millane,3,P.G.Moody,L.Nolen ,56.5,10000,7,8,3.76,62.52594034295247,26.00,0,0
Rosehill Gardens,8,2022-09-24 16:05:00,1400,Group 1,4,True,82.56,1000000,9,Daumier,6,A. & S.Freedman,M.Zahra ,56.5,8000,6,6,4.46,62.44460813862614,61.00,0,0
Rosehill Gardens,8,2022-09-24 16:05:00,1400,Group 1,4,True,82.56,1000000,10,Sebonack,8,M. & W. & J.Hawkes,W.A.Pike ,56.5,8000,11,11,5.4,62.33540252744888,61.00,0,0
Rosehill Gardens,8,2022-09-24 16:05:00,1400,Group 1,4,True,82.56,1000000,11,Paris Dior,13,P. & P.Snowden,B.Shinn ,54.5,0,3,3,6.14,62.24944177785275,21.00,0,0
Rosehill Gardens,8,2022-09-24 16:05:00,1400,Group 1,4,True,82.56,1000000,12,Brosnan,16,G.Ryan & S.Alexiou,T.Clark ,56.5,0,15,15,6.31,62.22969523698655,101.00,0,0
Rosehill Gardens,8,2022-09-24 16:05:00,1400,Group 1,4,True,82.56,1000000,13,Fast Witness,9,C.Maher & D.Eustace,R.Bayliss ,56.5,0,13,14,6.71,62.18323455609547,26.00,0,0
Rosehill Gardens,8,2022-09-24 16:05:00,1400,Group 1,4,True,82.56,1000000,15,Political Debate,12,C.J.Waller,K.McEvoy ,56.5,0,16,16,6.99,62.1507135567484,81.00,0,0
Rosehill Gardens,8,2022-09-24 16:05:00,1400,Group 1,4,True,82.56,1000000,15,Basquiat,11,C.J.Waller,C.Schofield ,56.5,0,12,12,6.97,62.15303644491318,81.00,0,0
Rosehill Gardens,9,2022-09-24 16:45:00,1500,Group 2,4,True,89.77,250000,1,Surf Dancer (IRE),4,G.Waterhouse & A.Bott,R.Bayliss ,53.5,142000,2,2,0,62.3727832945824,5.00,0,0
Rosehill Gardens,9,2022-09-24 16:45:00,1500,Group 2,4,True,89.77,250000,2,Old Flame (GB),5,P. & P.Snowden,T.Berry ,53.5,46250,4,4,0.71,62.29647226315244,3.70,0,0
Rosehill Gardens,9,2022-09-24 16:45:00,1500,Group 2,4,True,89.77,250000,3,Ellsberg,1,G.Ryan & S.Alexiou,T.Clark ,58.5,22400,1,1,1.6,62.2008242174227,3.20,0,0
Rosehill Gardens,9,2022-09-24 16:45:00,1500,Group 2,4,True,89.77,250000,4,Kirwan's Lane (NZ),3,J.O'Shea,B.Avdulla ,56.0,11000,5,6,2.76,62.07617514188939,19.00,0,0
Rosehill Gardens,9,2022-09-24 16:45:00,1500,Group 2,4,True,89.77,250000,5,Dr Drill (GB),8,C.Maher & D.Eustace,J.Collett ,55.5,6100,9,9,3.22,62.026750291324525,21.00,0,0
Rosehill Gardens,9,2022-09-24 16:45:00,1500,Group 2,4,True,89.77,250000,6,Atishu (NZ),7,C.J.Waller,J.Ford ,54.0,4000,6,5,3.49,61.99774136480242,10.00,0,0
Rosehill Gardens,9,2022-09-24 16:45:00,1500,Group 2,4,True,89.77,250000,7,Bigboyroy,2,C.J.Waller,J.B.McDonald ,55.0,3500,3,3,3.79,61.96551036293979,14.00,0,0
Rosehill Gardens,9,2022-09-24 16:45:00,1500,Group 2,4,True,89.77,250000,8,Pinarello (NZ),6,R.James & R.Wellwood,S.Clipperton ,56.0,3500,7,7,6.04,61.72381610937885,17.00,0,0
Rosehill Gardens,9,2022-09-24 16:45:00,1500,Group 2,4,True,89.77,250000,9,Mount Popa (IRE),10,M. & W. & J.Hawkes,W.A.Pike ,59.0,3500,8,8,8.48,61.461788619655586,19.00,0,0
Rosehill Gardens,9,2022-09-24 16:45:00,1500,Group 2,4,True,89.77,250000,10,Fourhometwo (GB),9,A.S.Neasham,R.King ,53.0,3500,10,10,10.81,61.21164840294617,61.00,0,0
Rosehill Gardens,1,2022-09-28 14:00:00,1400,Maiden,4,+4m Entire ,83.66,53625,1,Stylised,2,J.A.Cummings,J.B.McDonald ,57,25400,3,2,0,62.13507419646151,3.10,3.00,1.20
Rosehill Gardens,1,2022-09-28 14:00:00,1400,Maiden,4,+4m Entire ,83.66,53625,2,Iron Man,1,E.O'Rourke,W.A.Pike ,57,9600,6,5,0.94,62.027240674994076,14.00,0,3.80
Rosehill Gardens,1,2022-09-28 14:00:00,1400,Maiden,4,+4m Entire ,83.66,53625,3,Buillt,9,C.J.Waller,H.Bowman ,57,5200,10,9,1.31,61.98479924190627,16.00,0,4.50
Rosehill Gardens,1,2022-09-28 14:00:00,1400,Maiden,4,+4m Entire ,83.66,53625,4,Ring Ahoy,11,C.J.Waller,C.Schofield ,57,3475,11,11,1.92,61.91483276948521,15.00,0,0
Rosehill Gardens,1,2022-09-28 14:00:00,1400,Maiden,4,+4m Entire ,83.66,53625,5,Miss Faberge,4,J.G.Sargent,R.King ,55,2250,4,4,2.19,61.883865808210174,15.00,0,0
Rosehill Gardens,1,2022-09-28 14:00:00,1400,Maiden,4,+4m Entire ,83.66,53625,6,Kazalark (NZ),6,C.J.Waller,J.Collett ,57,1700,7,7,3.41,61.743954846636,5.00,0,0
Rosehill Gardens,1,2022-09-28 14:00:00,1400,Maiden,4,+4m Entire ,83.66,53625,7,Allasandra,5,D.L.Payne,Z.T.Lloyd ,55,1500,5,6,4.77,61.58801525754183,5.50,0,0
Rosehill Gardens,1,2022-09-28 14:00:00,1400,Maiden,4,+4m Entire ,83.66,53625,8,Surf On Turf,3,G.Waterhouse & A.Bott,T.Clark ,57,1500,1,1,5.56,61.497445663823804,6.50,0,0
Rosehill Gardens,1,2022-09-28 14:00:00,1400,Maiden,4,+4m Entire ,83.66,53625,9,Zakiyya,8,C.J.Waller,K.McEvoy ,55,1500,8,8,5.59,61.4940065001106,31.00,0,0
Rosehill Gardens,1,2022-09-28 14:00:00,1400,Maiden,4,+4m Entire ,83.66,53625,10,Sizzler,10,C.Carmody,K.O'Hara ,57,1500,9,10,9.67,61.026408686112724,101.00,0,0
Rosehill Gardens,1,2022-09-28 14:00:00,1400,Maiden,4,+4m Entire ,83.66,53625,11,Parmenio,7,A.J.Cummings,T.Berry ,57,0,2,3,25.71,59.19060659877432,51.00,0,0
Rosehill Gardens,2,2022-09-28 14:35:00,1200,Maiden,4,+4m Entire ,69.71,53625,1,Saturn Star,7,G.Waterhouse & A.Bott,T.Clark ,58,25400,1,1,0,63.161880934397,8.50,8.50,3.40
Rosehill Gardens,2,2022-09-28 14:35:00,1200,Maiden,4,+4m Entire ,69.71,53625,2,Pereille,12,J.A.Cummings,J.B.McDonald ,58.5,9600,6,6,0.59,63.08161150176949,3.60,0,1.40
Rosehill Gardens,2,2022-09-28 14:35:00,1200,Maiden,4,+4m Entire ,69.71,53625,3,Tribeca Star,6,M.J.Dunn,B.Avdulla ,59,5200,5,3,1.51,62.95646018742265,8.50,0,2.60
Rosehill Gardens,2,2022-09-28 14:35:00,1200,Maiden,4,+4m Entire ,69.71,53625,4,Golden Age,3,M. & W. & J.Hawkes,T.Berry ,58,3475,4,4,2.29,62.850367575241016,5.00,0,0
